gene_id	go_id
Potri.008G098500	GO:0003700
Potri.008G098500	GO:0005634
Potri.008G098500	GO:0006355
Potri.008G098500	GO:0046983
Potri.008G098600	GO:0003677
Potri.008G098600	GO:0005634
Potri.008G098800	GO:0005524
Potri.008G098800	GO:0016020
Potri.008G098800	GO:0016887
Potri.008G098900	GO:0016020
Potri.008G099000	GO:0005524
Potri.008G099000	GO:0016020
Potri.008G099000	GO:0016887
Potri.008G099100	GO:0005506
Potri.008G099100	GO:0016705
Potri.008G099100	GO:0020037
Potri.008G099100	GO:0055114
Potri.008G099200	GO:0005524
Potri.008G099200	GO:0016887
Potri.008G099300	GO:0004478
Potri.008G099300	GO:0005524
Potri.008G099300	GO:0006556
Potri.008G099400	GO:0000045
Potri.008G099400	GO:0005737
Potri.008G099600	GO:0005515
Potri.008G099800	GO:0030247
Potri.008G099900	GO:0016209
Potri.008G099900	GO:0016491
Potri.008G099900	GO:0051920
Potri.008G099900	GO:0055114
Potri.008G100000	GO:0005525
Potri.008G100000	GO:0007264
Potri.008G100300	GO:0005452
Potri.008G100300	GO:0006820
Potri.008G100300	GO:0016020
Potri.008G100300	GO:0016021
Potri.008G100500	GO:0004650
Potri.008G100500	GO:0005975
Potri.008G100600	GO:0005515
Potri.008G100700	GO:0004722
Potri.008G100700	GO:0006470
Potri.008G100800	GO:0008033
Potri.008G100800	GO:0016491
Potri.008G100800	GO:0045454
Potri.008G100800	GO:0050660
Potri.008G100800	GO:0055114
Potri.008G101000	GO:0016757
Potri.008G101100	GO:0003676
Potri.008G101200	GO:0003676
Potri.008G101200	GO:0008270
Potri.008G101300	GO:0004842
Potri.008G101500	GO:0033926
Potri.008G101600	GO:0016491
Potri.008G101600	GO:0055114
Potri.008G101900	GO:0003735
Potri.008G101900	GO:0005840
Potri.008G101900	GO:0006412
Potri.008G101900	GO:0019843
Potri.008G102200	GO:0005783
Potri.008G102200	GO:0016021
Potri.008G102200	GO:0072546
Potri.008G102500	GO:0004652
Potri.008G102500	GO:0005634
Potri.008G102500	GO:0016779
Potri.008G102500	GO:0043631
Potri.008G102600	GO:0004857
Potri.008G102800	GO:0005524
Potri.008G102900	GO:0045735
Potri.008G103200	GO:0004601
Potri.008G103200	GO:0006979
Potri.008G103200	GO:0020037
Potri.008G103200	GO:0055114
Potri.008G103300	GO:0003700
Potri.008G103300	GO:0006355
Potri.008G103300	GO:0043565
Potri.008G103400	GO:0006457
Potri.008G103400	GO:0016272
Potri.008G104300	GO:0003824
Potri.008G104300	GO:0004722
Potri.008G104300	GO:0006470
Potri.008G104600	GO:0016788
Potri.008G104700	GO:0016788
Potri.008G104800	GO:0005618
Potri.008G104800	GO:0030599
Potri.008G104800	GO:0042545
Potri.008G105100	GO:0004672
Potri.008G105100	GO:0006355
Potri.008G105100	GO:0006468
Potri.008G105200	GO:0000155
Potri.008G105200	GO:0005515
Potri.008G105200	GO:0006355
Potri.008G105200	GO:0007165
Potri.008G105200	GO:0009584
Potri.008G105200	GO:0018298
Potri.008G105300	GO:0003824
Potri.008G105300	GO:0008152
Potri.008G105300	GO:0046912
Potri.008G105500	GO:0004672
Potri.008G105500	GO:0006468
Potri.008G105800	GO:0000413
Potri.008G105800	GO:0003755
Potri.008G105800	GO:0006457
Potri.008G106000	GO:0008152
Potri.008G106000	GO:0016491
Potri.008G106000	GO:0055114
Potri.008G106200	GO:0006338
Potri.008G106200	GO:0006355
Potri.008G106200	GO:0031011
Potri.008G106700	GO:0003700
Potri.008G106700	GO:0006355
Potri.008G106700	GO:0043565
Potri.008G106800	GO:0005515
Potri.008G106900	GO:0003676
Potri.008G106900	GO:0003677
Potri.008G106900	GO:0003899
Potri.008G106900	GO:0006351
Potri.008G106900	GO:0008270
Potri.008G107000	GO:0008152
Potri.008G107000	GO:0016491
Potri.008G107600	GO:0008033
Potri.008G107600	GO:0016491
Potri.008G107600	GO:0045454
Potri.008G107600	GO:0050660
Potri.008G107600	GO:0055114
Potri.008G107700	GO:0003735
Potri.008G107700	GO:0005622
Potri.008G107700	GO:0005840
Potri.008G107700	GO:0006412
Potri.008G107800	GO:0005525
Potri.008G107800	GO:0007264
Potri.008G107900	GO:0003677
Potri.008G107900	GO:0005515
Potri.008G107900	GO:0005634
Potri.008G108000	GO:0003824
Potri.008G108000	GO:0008152
Potri.008G108100	GO:0004553
Potri.008G108100	GO:0005975
Potri.008G108800	GO:0006355
Potri.008G108800	GO:0008270
Potri.008G109000	GO:0006950
Potri.008G109300	GO:0006886
Potri.008G109300	GO:0008536
Potri.008G109900	GO:0008654
Potri.008G109900	GO:0016020
Potri.008G109900	GO:0016780
Potri.008G110300	GO:0004672
Potri.008G110300	GO:0005515
Potri.008G110300	GO:0005524
Potri.008G110300	GO:0006468
Potri.008G110500	GO:0005524
Potri.008G110500	GO:0008152
Potri.008G110500	GO:0016301
Potri.008G110600	GO:0004601
Potri.008G110600	GO:0006979
Potri.008G110600	GO:0020037
Potri.008G110600	GO:0055114
Potri.008G110800	GO:0016021
Potri.008G110900	GO:0008270
Potri.008G111100	GO:0008270
Potri.008G111200	GO:0000166
Potri.008G111200	GO:0000287
Potri.008G111200	GO:0004012
Potri.008G111200	GO:0005524
Potri.008G111200	GO:0015914
Potri.008G111200	GO:0016021
Potri.008G111200	GO:0046872
Potri.008G111400	GO:0005509
Potri.008G111600	GO:0004672
Potri.008G111600	GO:0006468
Potri.008G112000	GO:0046983
Potri.008G112200	GO:0016773
Potri.008G112300	GO:0006284
Potri.008G112300	GO:0008725
Potri.008G112700	GO:0005524
Potri.008G112700	GO:0006457
Potri.008G112700	GO:0006950
Potri.008G112700	GO:0051082
Potri.008G112800	GO:0003677
Potri.008G112800	GO:0003899
Potri.008G112800	GO:0006351
Potri.008G112900	GO:0004842
Potri.008G112900	GO:0005515
Potri.008G112900	GO:0016567
Potri.008G113200	GO:0046983
Potri.008G113400	GO:0003700
Potri.008G113400	GO:0006355
Potri.008G113400	GO:0043565
Potri.008G113600	GO:0008080
Potri.008G113700	GO:0004616
Potri.008G113700	GO:0006098
Potri.008G113700	GO:0050661
Potri.008G113700	GO:0055114
Potri.008G113900	GO:0005783
Potri.008G113900	GO:0016021
Potri.008G114200	GO:0006099
Potri.008G114200	GO:0008964
Potri.008G114200	GO:0015977
Potri.008G114300	GO:0016787
Potri.008G114400	GO:0016787
Potri.008G114700	GO:0005515
Potri.008G115200	GO:0016021
Potri.008G115300	GO:0016021
Potri.008G115400	GO:0005524
Potri.008G115400	GO:0016887
Potri.008G115900	GO:0004190
Potri.008G115900	GO:0006508
Potri.008G116000	GO:0046983
Potri.008G116500	GO:0003824
Potri.008G116500	GO:0050662
Potri.008G116600	GO:0003677
Potri.008G116600	GO:0006355
Potri.008G116800	GO:0004672
Potri.008G116800	GO:0005524
Potri.008G116800	GO:0006468
Potri.008G116900	GO:0016757
Potri.008G117100	GO:0003677
Potri.008G117100	GO:0003700
Potri.008G117100	GO:0006355
Potri.008G117300	GO:0009507
Potri.008G117300	GO:0016853
Potri.008G117400	GO:0004553
Potri.008G117400	GO:0004559
Potri.008G117400	GO:0005975
Potri.008G117400	GO:0006013
Potri.008G117400	GO:0008270
Potri.008G117400	GO:0015923
Potri.008G117800	GO:0030163
Potri.008G117900	GO:0016020
Potri.008G118100	GO:0004190
Potri.008G118100	GO:0006508
Potri.008G118300	GO:0003700
Potri.008G118300	GO:0006351
Potri.008G118300	GO:0006355
Potri.008G118300	GO:0043565
Potri.008G118600	GO:0015743
Potri.008G118700	GO:0003735
Potri.008G118700	GO:0005840
Potri.008G118700	GO:0006412
Potri.008G118900	GO:0004347
Potri.008G118900	GO:0006094
Potri.008G118900	GO:0006096
Potri.008G119100	GO:0004672
Potri.008G119100	GO:0006468
Potri.008G119400	GO:0003682
Potri.008G119500	GO:0008152
Potri.008G119500	GO:0016746
Potri.008G119600	GO:0005737
Potri.008G119600	GO:0017089
Potri.008G119600	GO:0046836
Potri.008G119600	GO:0051861
Potri.008G119700	GO:0003684
Potri.008G119700	GO:0005515
Potri.008G119700	GO:0006289
Potri.008G119700	GO:0043161
Potri.008G120000	GO:0004553
Potri.008G120000	GO:0005975
Potri.008G120100	GO:0003700
Potri.008G120100	GO:0006355
Potri.008G120200	GO:0003824
Potri.008G120200	GO:0050662
Potri.008G120300	GO:0006633
Potri.008G120300	GO:0008610
Potri.008G120300	GO:0016020
Potri.008G120300	GO:0016747
Potri.008G120400	GO:0005515
Potri.008G120400	GO:0005622
Potri.008G120400	GO:0008270
Potri.008G121100	GO:0003735
Potri.008G121100	GO:0006412
Potri.008G121100	GO:0015934
Potri.008G121500	GO:0008033
Potri.008G121800	GO:0006950
Potri.008G121900	GO:0006950
Potri.008G122200	GO:0000166
Potri.008G122200	GO:0004812
Potri.008G122200	GO:0004819
Potri.008G122200	GO:0005524
Potri.008G122200	GO:0005737
Potri.008G122200	GO:0006418
Potri.008G122200	GO:0006425
Potri.008G122200	GO:0016876
Potri.008G122200	GO:0043039
Potri.008G123300	GO:0005515
Potri.008G123300	GO:0008270
Potri.008G123500	GO:0008375
Potri.008G123500	GO:0016020
Potri.008G123600	GO:0003824
Potri.008G123600	GO:0004722
Potri.008G123600	GO:0006470
Potri.008G124300	GO:0004672
Potri.008G124300	GO:0006468
Potri.008G124700	GO:0005515
Potri.008G125000	GO:0003333
Potri.008G125000	GO:0015171
Potri.008G125000	GO:0016020
Potri.008G125100	GO:0003333
Potri.008G125100	GO:0006810
Potri.008G125100	GO:0015171
Potri.008G125100	GO:0016020
Potri.008G125100	GO:0055085
Potri.008G125300	GO:0005506
Potri.008G125300	GO:0016705
Potri.008G125300	GO:0020037
Potri.008G125300	GO:0055114
Potri.008G125500	GO:0004672
Potri.008G125500	GO:0006468
Potri.008G125500	GO:0030247
Potri.008G125700	GO:0005515
Potri.008G125700	GO:0008270
Potri.008G125900	GO:0004332
Potri.008G125900	GO:0006096
Potri.008G126100	GO:0006659
Potri.008G126200	GO:0006633
Potri.008G126200	GO:0016790
Potri.008G126400	GO:0051726
Potri.008G126500	GO:0006855
Potri.008G126500	GO:0015238
Potri.008G126500	GO:0015297
Potri.008G126500	GO:0016020
Potri.008G126500	GO:0055085
Potri.008G126600	GO:0000275
Potri.008G126600	GO:0005524
Potri.008G126600	GO:0006754
Potri.008G126600	GO:0015991
Potri.008G126600	GO:0015992
Potri.008G126600	GO:0016820
Potri.008G126600	GO:0016887
Potri.008G126600	GO:0033178
Potri.008G126600	GO:0046034
Potri.008G126700	GO:0016491
Potri.008G126700	GO:0055114
Potri.008G126900	GO:0005515
Potri.008G127000	GO:0008168
Potri.008G127100	GO:0016788
Potri.008G127300	GO:0016972
Potri.008G127300	GO:0045454
Potri.008G127300	GO:0055114
Potri.008G127400	GO:0008270
Potri.008G127600	GO:0004751
Potri.008G127600	GO:0009052
Potri.008G127700	GO:0016021
Potri.008G127700	GO:0055085
Potri.008G127900	GO:0006355
Potri.008G127900	GO:0032783
Potri.008G128000	GO:0008375
Potri.008G128000	GO:0016020
Potri.008G128300	GO:0003937
Potri.008G128300	GO:0004643
Potri.008G128300	GO:0006164
Potri.008G128400	GO:0030001
Potri.008G128400	GO:0046872
Potri.008G128600	GO:0004842
Potri.008G128600	GO:0005515
Potri.008G128600	GO:0016567
Potri.008G128800	GO:0005524
Potri.008G128800	GO:0016307
Potri.008G128800	GO:0046488
Potri.008G128900	GO:0004514
Potri.008G128900	GO:0009435
Potri.008G128900	GO:0016763
Potri.008G129400	GO:0016021
Potri.008G129400	GO:0055085
Potri.008G129500	GO:0003677
Potri.008G129500	GO:0003700
Potri.008G129500	GO:0006355
Potri.008G129500	GO:0043565
Potri.008G129800	GO:0004185
Potri.008G129800	GO:0006508
Potri.008G130000	GO:0004672
Potri.008G130000	GO:0006468
Potri.008G130100	GO:0016787
Potri.008G130200	GO:0005524
Potri.008G130200	GO:0008152
Potri.008G130200	GO:0016301
Potri.008G130400	GO:0008271
Potri.008G130400	GO:0008272
Potri.008G130400	GO:0015116
Potri.008G130400	GO:0016020
Potri.008G130400	GO:0016021
Potri.008G130400	GO:0055085
Potri.008G130500	GO:0005737
Potri.008G130500	GO:0006457
Potri.008G131100	GO:0006952
Potri.008G131100	GO:0009607
Potri.008G131200	GO:0006952
Potri.008G131200	GO:0009607
Potri.008G131300	GO:0006952
Potri.008G131300	GO:0009607
Potri.008G131400	GO:0005975
Potri.008G131400	GO:0016868
Potri.008G131500	GO:0005515
Potri.008G132100	GO:0005543
Potri.008G132300	GO:0004672
Potri.008G132300	GO:0005524
Potri.008G132300	GO:0006468
Potri.008G132400	GO:0000786
Potri.008G132400	GO:0003677
Potri.008G132400	GO:0005634
Potri.008G132400	GO:0006334
Potri.008G132500	GO:0005975
Potri.008G132500	GO:0016868
Potri.008G132500	GO:0071704
Potri.008G132600	GO:0004857
Potri.008G132700	GO:0004553
Potri.008G132700	GO:0005975
Potri.008G133000	GO:0005875
Potri.008G133000	GO:0007017
Potri.008G133200	GO:0004553
Potri.008G133200	GO:0005975
Potri.008G133600	GO:0005783
Potri.008G133600	GO:0006886
Potri.008G133600	GO:0016021
Potri.008G134000	GO:0016787
Potri.008G134200	GO:0005515
Potri.008G134600	GO:0005515
Potri.008G134600	GO:0043550
Potri.008G134600	GO:0070772
Potri.008G134800	GO:0005643
Potri.008G134800	GO:0006913
Potri.008G134800	GO:0017056
Potri.008G134900	GO:0005515
Potri.008G134900	GO:0008270
Potri.008G135100	GO:0007010
Potri.008G135100	GO:0008017
Potri.008G135200	GO:0005515
Potri.008G135200	GO:0042752
Potri.008G135500	GO:0000160
Potri.008G135700	GO:0003942
Potri.008G135700	GO:0005737
Potri.008G135700	GO:0008652
Potri.008G135700	GO:0016620
Potri.008G135700	GO:0046983
Potri.008G135700	GO:0051287
Potri.008G135700	GO:0055114
Potri.008G135800	GO:0003968
Potri.008G136100	GO:0003968
Potri.008G136200	GO:0008168
Potri.008G136300	GO:0008168
Potri.008G136500	GO:0003824
Potri.008G136500	GO:0005992
Potri.008G136600	GO:0008171
Potri.008G136700	GO:0008171
Potri.008G136800	GO:0003700
Potri.008G136800	GO:0005634
Potri.008G136800	GO:0006355
Potri.008G136800	GO:0043565
Potri.008G137200	GO:0005515
Potri.008G137600	GO:0005543
Potri.008G137700	GO:0004842
Potri.008G137700	GO:0016567
Potri.008G137800	GO:0004672
Potri.008G137800	GO:0005524
Potri.008G137800	GO:0006468
Potri.008G137900	GO:0000155
Potri.008G137900	GO:0000160
Potri.008G137900	GO:0007165
Potri.008G138200	GO:0016021
Potri.008G138300	GO:0016021
Potri.008G138400	GO:0004553
Potri.008G138400	GO:0005618
Potri.008G138400	GO:0005975
Potri.008G138400	GO:0006073
Potri.008G138400	GO:0016762
Potri.008G138400	GO:0048046
Potri.008G138600	GO:0003824
Potri.008G138600	GO:0050662
Potri.008G139100	GO:0016787
Potri.008G139300	GO:0016787
Potri.008G139500	GO:0005509
Potri.008G139500	GO:0005544
Potri.008G139700	GO:0000226
Potri.008G139700	GO:0000910
Potri.008G139700	GO:0008017
Potri.008G139900	GO:0016020
Potri.008G139900	GO:0030001
Potri.008G139900	GO:0046873
Potri.008G139900	GO:0055085
Potri.008G140100	GO:0005543
Potri.008G140500	GO:0004672
Potri.008G140500	GO:0005515
Potri.008G140500	GO:0005524
Potri.008G140500	GO:0006468
Potri.008G140600	GO:0016021
Potri.008G140700	GO:0006812
Potri.008G140700	GO:0015299
Potri.008G140700	GO:0016021
Potri.008G140700	GO:0055085
Potri.008G140800	GO:0015079
Potri.008G140800	GO:0016020
Potri.008G140800	GO:0071805
Potri.008G141100	GO:0016831
Potri.008G141100	GO:0019752
Potri.008G141100	GO:0030170
Potri.008G141300	GO:0005515
Potri.008G141400	GO:0005515
Potri.008G141900	GO:0003954
Potri.008G141900	GO:0005739
Potri.008G141900	GO:0008137
Potri.008G142800	GO:0005515
Potri.008G143000	GO:0005524
Potri.008G144000	GO:0005515
Potri.008G144100	GO:0005524
Potri.008G144200	GO:0046872
Potri.008G144500	GO:0005506
Potri.008G144500	GO:0005737
Potri.008G144500	GO:0019310
Potri.008G144500	GO:0050113
Potri.008G144500	GO:0055114
Potri.008G144700	GO:0004672
Potri.008G144700	GO:0005515
Potri.008G144700	GO:0005524
Potri.008G144700	GO:0006468
Potri.008G144800	GO:0009055
Potri.008G144800	GO:0015035
Potri.008G144800	GO:0035556
Potri.008G144800	GO:0045454
Potri.008G144900	GO:0004672
Potri.008G144900	GO:0005515
Potri.008G144900	GO:0005524
Potri.008G144900	GO:0006468
Potri.008G145300	GO:0016491
Potri.008G145300	GO:0055114
Potri.008G145500	GO:0030163
Potri.008G145600	GO:0000166
Potri.008G145600	GO:0004812
Potri.008G145600	GO:0005524
Potri.008G145600	GO:0006418
Potri.008G145600	GO:0016876
Potri.008G145600	GO:0043039
Potri.008G145800	GO:0016020
Potri.008G145800	GO:0016021
Potri.008G145800	GO:0022857
Potri.008G145900	GO:0004672
Potri.008G145900	GO:0005524
Potri.008G145900	GO:0006468
Potri.008G146000	GO:0008080
Potri.008G146400	GO:0005215
Potri.008G146400	GO:0006810
Potri.008G146400	GO:0016020
Potri.008G146400	GO:0055085
Potri.008G146600	GO:0005634
Potri.008G146700	GO:0003676
Potri.008G147100	GO:0003676
Potri.008G147100	GO:0006397
Potri.008G147300	GO:0015079
Potri.008G147300	GO:0016020
Potri.008G147300	GO:0071805
Potri.008G147400	GO:0015079
Potri.008G147400	GO:0016020
Potri.008G147400	GO:0071805
Potri.008G147600	GO:0016020
Potri.008G147700	GO:0005515
Potri.008G147800	GO:0008168
Potri.008G148000	GO:0004672
Potri.008G148000	GO:0006468
Potri.008G148100	GO:0005887
Potri.008G148100	GO:0008515
Potri.008G148100	GO:0015770
Potri.008G148100	GO:0016021
Potri.008G148100	GO:0055085
Potri.008G148200	GO:0003677
Potri.008G148200	GO:0003700
Potri.008G148200	GO:0006355
Potri.008G148200	GO:0043565
Potri.008G148300	GO:0006511
Potri.008G148300	GO:0031625
Potri.008G148800	GO:0030570
Potri.008G148900	GO:0003700
Potri.008G148900	GO:0006355
Potri.008G148900	GO:0007275
Potri.008G149300	GO:0005515
Potri.008G149300	GO:0008270
Potri.008G149500	GO:0004672
Potri.008G149500	GO:0005524
Potri.008G149500	GO:0006468
Potri.008G149700	GO:0003824
Potri.008G149700	GO:0004721
Potri.008G149700	GO:0004722
Potri.008G149700	GO:0005515
Potri.008G149700	GO:0006470
Potri.008G149900	GO:0003677
Potri.008G149900	GO:0005524
Potri.008G149900	GO:0016787
Potri.008G149900	GO:0042393
Potri.008G150000	GO:0003735
Potri.008G150000	GO:0005840
Potri.008G150000	GO:0006412
Potri.008G150100	GO:0005515
Potri.008G150500	GO:0000079
Potri.008G150500	GO:0006355
Potri.008G150500	GO:0019901
Potri.008G150700	GO:0016021
Potri.008G150700	GO:0055085
Potri.008G150800	GO:0016021
Potri.008G150800	GO:0055085
Potri.008G150900	GO:0016021
Potri.008G150900	GO:0022857
Potri.008G150900	GO:0055085
Potri.008G151000	GO:0009055
Potri.008G151100	GO:0016021
Potri.008G151100	GO:0055085
Potri.008G151500	GO:0005515
Potri.008G151500	GO:0016702
Potri.008G151500	GO:0046872
Potri.008G151500	GO:0055114
Potri.008G151600	GO:0009522
Potri.008G151600	GO:0009538
Potri.008G151600	GO:0015979
Potri.008G151900	GO:0005507
Potri.008G151900	GO:0008131
Potri.008G151900	GO:0009308
Potri.008G151900	GO:0048038
Potri.008G151900	GO:0055114
Potri.008G152300	GO:0004672
Potri.008G152300	GO:0005524
Potri.008G152300	GO:0006468
Potri.008G152500	GO:0003735
Potri.008G152500	GO:0005622
Potri.008G152500	GO:0005840
Potri.008G152500	GO:0006412
Potri.008G152600	GO:0005515
Potri.008G152700	GO:0000105
Potri.008G152700	GO:0004424
Potri.008G152800	GO:0010207
Potri.008G152900	GO:0031047
Potri.008G153100	GO:0003735
Potri.008G153100	GO:0005622
Potri.008G153100	GO:0005840
Potri.008G153100	GO:0006412
Potri.008G153200	GO:0009055
Potri.008G153200	GO:0051536
Potri.008G153900	GO:0006457
Potri.008G153900	GO:0016272
Potri.008G153900	GO:0051082
Potri.008G154400	GO:0006869
Potri.008G154700	GO:0008080
Potri.008G154800	GO:0008080
Potri.008G155000	GO:0006368
Potri.008G155000	GO:0016570
Potri.008G155000	GO:0016593
Potri.008G155500	GO:0004298
Potri.008G155500	GO:0005839
Potri.008G155500	GO:0051603
Potri.008G155800	GO:0005634
Potri.008G155800	GO:0044030
Potri.008G156000	GO:0004672
Potri.008G156000	GO:0006468
Potri.008G156300	GO:0003735
Potri.008G156300	GO:0005622
Potri.008G156300	GO:0005840
Potri.008G156300	GO:0006412
Potri.008G156500	GO:0005515
Potri.008G156600	GO:0008271
Potri.008G156600	GO:0008272
Potri.008G156600	GO:0015116
Potri.008G156600	GO:0016020
Potri.008G156600	GO:0016021
Potri.008G156600	GO:0055085
Potri.008G156700	GO:0005515
Potri.008G157200	GO:0015996
Potri.008G157200	GO:0047746
Potri.008G157400	GO:0010309
Potri.008G157400	GO:0055114
Potri.008G157500	GO:0010309
Potri.008G157500	GO:0055114
Potri.008G157600	GO:0003700
Potri.008G157600	GO:0005634
Potri.008G157600	GO:0006355
Potri.008G157600	GO:0009408
Potri.008G157600	GO:0043565
Potri.008G158600	GO:0004672
Potri.008G158600	GO:0006468
Potri.008G158800	GO:0003676
Potri.008G158800	GO:0005515
Potri.008G159000	GO:0004781
Potri.008G159100	GO:0000166
Potri.008G159100	GO:0046872
Potri.008G159400	GO:0008152
Potri.008G159400	GO:0008168
Potri.008G159700	GO:0000287
Potri.008G159700	GO:0004743
Potri.008G159700	GO:0006096
Potri.008G159700	GO:0030955
Potri.008G160000	GO:0006633
Potri.008G160000	GO:0008610
Potri.008G160000	GO:0016020
Potri.008G160000	GO:0016747
Potri.008G160200	GO:0004672
Potri.008G160200	GO:0005524
Potri.008G160200	GO:0006468
Potri.008G160200	GO:0007165
Potri.008G160400	GO:0006508
Potri.008G160400	GO:0008236
Potri.008G160600	GO:0004672
Potri.008G160600	GO:0005524
Potri.008G160600	GO:0006468
Potri.008G160900	GO:0004571
Potri.008G160900	GO:0005509
Potri.008G160900	GO:0016020
Potri.008G161100	GO:0005634
Potri.008G161100	GO:0006355
Potri.008G161200	GO:0005634
Potri.008G161200	GO:0006355
Potri.008G161300	GO:0006886
Potri.008G161300	GO:0006888
Potri.008G161300	GO:0008270
Potri.008G161300	GO:0030127
Potri.008G161400	GO:0016020
Potri.008G161400	GO:0030001
Potri.008G161400	GO:0046873
Potri.008G161400	GO:0055085
Potri.008G161500	GO:0046872
Potri.008G161600	GO:0008270
Potri.008G161600	GO:0016491
Potri.008G161600	GO:0055114
Potri.008G161700	GO:0003899
Potri.008G161700	GO:0006351
Potri.008G161900	GO:0003735
Potri.008G161900	GO:0005840
Potri.008G161900	GO:0006412
Potri.008G162000	GO:0005524
Potri.008G162000	GO:0016301
Potri.008G162300	GO:0000786
Potri.008G162300	GO:0003677
Potri.008G162300	GO:0005634
Potri.008G162300	GO:0006334
Potri.008G162400	GO:0005524
Potri.008G162400	GO:0016301
Potri.008G162500	GO:0003676
Potri.008G162500	GO:0003677
Potri.008G162500	GO:0008270
Potri.008G162600	GO:0008289
Potri.008G163300	GO:0005515
Potri.008G163600	GO:0005515
Potri.008G163700	GO:0016020
Potri.008G163700	GO:0016760
Potri.008G163700	GO:0030244
Potri.008G163800	GO:0004672
Potri.008G163800	GO:0005524
Potri.008G163800	GO:0006468
Potri.008G164400	GO:0000160
Potri.008G164400	GO:0005515
Potri.008G164900	GO:0003824
Potri.008G164900	GO:0008152
Potri.008G165000	GO:0006338
Potri.008G165000	GO:0031011
Potri.008G165400	GO:0016491
Potri.008G165400	GO:0055114
Potri.008G165600	GO:0016020
Potri.008G165600	GO:0016021
Potri.008G165600	GO:0022857
Potri.008G165700	GO:0046983
Potri.008G165800	GO:0009055
Potri.008G165900	GO:0005515
Potri.008G165900	GO:0008270
Potri.008G166000	GO:0003700
Potri.008G166000	GO:0006355
Potri.008G166100	GO:0003700
Potri.008G166100	GO:0006355
Potri.008G166200	GO:0003700
Potri.008G166200	GO:0006355
Potri.008G166300	GO:0016787
Potri.008G166800	GO:0006108
Potri.008G166800	GO:0016491
Potri.008G166800	GO:0016615
Potri.008G166800	GO:0016616
Potri.008G166800	GO:0055114
Potri.008G167100	GO:0000723
Potri.008G167100	GO:0003678
Potri.008G167100	GO:0004386
Potri.008G167100	GO:0005524
Potri.008G167100	GO:0006281
Potri.008G167300	GO:0005515
Potri.008G167500	GO:0046872
Potri.008G167800	GO:0004672
Potri.008G167800	GO:0004674
Potri.008G167800	GO:0005524
Potri.008G167800	GO:0006468
Potri.008G168100	GO:0004672
Potri.008G168100	GO:0005524
Potri.008G168100	GO:0006468
Potri.008G168400	GO:0003824
Potri.008G168400	GO:0004722
Potri.008G168400	GO:0006470
Potri.008G168600	GO:0003735
Potri.008G168600	GO:0005622
Potri.008G168600	GO:0005840
Potri.008G168600	GO:0006412
Potri.008G168800	GO:0005737
Potri.008G168800	GO:0017089
Potri.008G168800	GO:0046836
Potri.008G168800	GO:0051861
Potri.008G169000	GO:0003777
Potri.008G169000	GO:0005524
Potri.008G169000	GO:0005871
Potri.008G169000	GO:0007018
Potri.008G169000	GO:0008017
Potri.008G169300	GO:0016614
Potri.008G169300	GO:0050660
Potri.008G169300	GO:0055114
Potri.008G169400	GO:0016021
Potri.008G169600	GO:0044237
Potri.008G169800	GO:0003735
Potri.008G169800	GO:0005622
Potri.008G169800	GO:0005840
Potri.008G169800	GO:0006412
Potri.008G170100	GO:0005215
Potri.008G170100	GO:0006810
Potri.008G170100	GO:0016020
Potri.008G170400	GO:0003676
Potri.008G170800	GO:0005885
Potri.008G170800	GO:0015629
Potri.008G170800	GO:0030833
Potri.008G170800	GO:0034314
Potri.008G171100	GO:0003723
Potri.008G171100	GO:0003743
Potri.008G171100	GO:0005737
Potri.008G171100	GO:0006413
Potri.008G171200	GO:0003735
Potri.008G171200	GO:0005840
Potri.008G171200	GO:0006412
Potri.008G171500	GO:0005515
Potri.008G171600	GO:0004842
Potri.008G171600	GO:0005515
Potri.008G171600	GO:0016567
Potri.008G172100	GO:0003676
Potri.008G172300	GO:0005515
Potri.008G172400	GO:0005634
Potri.008G172400	GO:0006355
Potri.008G172500	GO:0008152
Potri.008G172700	GO:0016874
Potri.008G172700	GO:0016884
Potri.008G172800	GO:0005515
Potri.008G173100	GO:0005515
Potri.008G173100	GO:0005634
Potri.008G173100	GO:0008270
Potri.008G173100	GO:0018024
Potri.008G173100	GO:0034968
Potri.008G173100	GO:0042393
Potri.008G173600	GO:0016021
Potri.008G173600	GO:0055085
Potri.008G173800	GO:0008519
Potri.008G173800	GO:0015696
Potri.008G173800	GO:0016020
Potri.008G173800	GO:0072488
Potri.008G173900	GO:0005515
Potri.008G173900	GO:0006508
Potri.008G173900	GO:0008236
Potri.008G174100	GO:0000272
Potri.008G174100	GO:0016161
Potri.008G174500	GO:0003774
Potri.008G174500	GO:0005515
Potri.008G174500	GO:0005524
Potri.008G174500	GO:0016459
Potri.008G174600	GO:0004499
Potri.008G174600	GO:0050660
Potri.008G174600	GO:0050661
Potri.008G174600	GO:0055114
Potri.008G174900	GO:0005515
Potri.008G175000	GO:0005515
Potri.008G175100	GO:0005515
Potri.008G175200	GO:0005515
Potri.008G175500	GO:0003735
Potri.008G175500	GO:0005840
Potri.008G175500	GO:0006412
Potri.008G175500	GO:0015934
Potri.008G175800	GO:0005787
Potri.008G175800	GO:0006465
Potri.008G175800	GO:0008233
Potri.008G175800	GO:0016021
Potri.008G176000	GO:0005515
Potri.008G176100	GO:0005643
Potri.008G176200	GO:0005515
Potri.008G176500	GO:0005744
